Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario1,5,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5801
Scenario1,6,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5602
Scenario1,7,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5630
Scenario1,8,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5574
Scenario1,9,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5616
Scenario1,10,Server,Server1,OutputBuffer,Throughput,NumberEntered,Total,5831
Scenario1,1,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5635
Scenario1,2,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5785
Scenario1,3,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5652
Scenario1,4,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5707
Scenario1,5,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5801
Scenario1,6,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5602
Scenario1,7,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5630
Scenario1,8,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5574
Scenario1,9,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5616
Scenario1,10,Server,Server1,OutputBuffer,Throughput,NumberExited,Total,5831
Scenario1,1,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,2,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,3,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,4,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,5,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,6,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,7,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,8,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,9,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,10,Server,Server1,OutputBuffer,Throughput,NumberReneged,Total,0
Scenario1,1,Server,Server1,Processing,Content,NumberInStation,Average,0.78128424660692
Scenario1,2,Server,Server1,Processing,Content,NumberInStation,Average,0.800425629260207
Scenario1,3,Server,Server1,Processing,Content,NumberInStation,Average,0.786109700928075
Scenario1,4,Server,Server1,Processing,Content,NumberInStation,Average,0.791124601688322
Scenario1,5,Server,Server1,Processing,Content,NumberInStation,Average,0.806334199935482
Scenario1,6,Server,Server1,Processing,Content,NumberInStation,Average,0.777247764968077
Scenario1,7,Server,Server1,Processing,Content,NumberInStation,Average,0.785508772983315
Scenario1,8,Server,Server1,Processing,Content,NumberInStation,Average,0.773048892506296
Scenario1,9,Server,Server1,Processing,Content,NumberInStation,Average,0.780750308076262
Scenario1,10,Server,Server1,Processing,Content,NumberInStation,Average,0.808529723871275
Scenario1,1,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,2,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,3,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,4,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,5,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,6,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,7,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,8,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,9,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,10,Server,Server1,Processing,Content,NumberInStation,Maximum,1
Scenario1,1,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,2,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,3,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,4,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,5,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,6,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,7,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,8,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,9,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,10,Server,Server1,Processing,Content,NumberInStation,Minimum,0
Scenario1,1,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,2,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,3,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,4,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,5,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,6,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,7,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,8,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,9,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,10,Server,Server1,Processing,Costs,CostPerItem,Average,0
Scenario1,1,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,2,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,3,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,4,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,5,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,6,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,7,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,8,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,9,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,10,Server,Server1,Processing,Costs,CostPerItem,Maximum,0
Scenario1,1,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,2,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,3,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,4,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,5,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,6,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,7,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,8,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,9,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,10,Server,Server1,Processing,Costs,CostPerItem,Minimum,0
Scenario1,1,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,2,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,3,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,4,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,5,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,6,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,7,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,8,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,9,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,10,Server,Server1,Processing,Costs,TotalCost,Total,0
Scenario1,1,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,2,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,3,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,4,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,5,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,6,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,7,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,8,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,9,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,10,Server,Server1,Processing,EntryQueue,NumberWaiting,Average,0
Scenario1,1,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,2,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,3,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,4,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,5,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,6,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,7,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,8,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,9,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,10,Server,Server1,Processing,EntryQueue,NumberWaiting,Maximum,1
Scenario1,1,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,2,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,3,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,4,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,5,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,6,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,7,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,8,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,9,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,10,Server,Server1,Processing,EntryQueue,NumberWaiting,Minimum,0
Scenario1,1,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,2,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,3,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,4,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,5,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,6,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,7,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,8,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,9,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,10,Server,Server1,Processing,EntryQueue,TimeWaiting,Average,0
Scenario1,1,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,2,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,3,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,4,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,5,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,6,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,7,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,8,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,9,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,10,Server,Server1,Processing,EntryQueue,TimeWaiting,Maximum,0
Scenario1,1,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,2,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,3,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,4,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,5,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,6,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,7,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,8,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,9,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,10,Server,Server1,Processing,EntryQueue,TimeWaiting,Minimum,0
Scenario1,1,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332756378324154
Scenario1,2,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332040858398612
Scenario1,3,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00333774545142033
Scenario1,4,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332669235458573
Scenario1,5,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00333575532312744
Scenario1,6,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332909504055834
Scenario1,7,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00334805648332412
Scenario1,8,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332839268645693
Scenario1,9,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00333607504204308
Scenario1,10,Server,Server1,Processing,HoldingTime,TimeInStation,Average,0.00332750899046296
Scenario1,1,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00496745880627003
Scenario1,2,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.0049662368857204
Scenario1,3,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00499223107662772
Scenario1,4,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00495119720692228
Scenario1,5,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.0049588746618614
Scenario1,6,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00498738114647779
Scenario1,7,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.0049796251197769
Scenario1,8,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00498997606076657
Scenario1,9,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00498700243326411
Scenario1,10,Server,Server1,Processing,HoldingTime,TimeInStation,Maximum,0.00496725522883601
Scenario1,1,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.0016847517830243
Scenario1,2,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00168898055527933
Scenario1,3,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00170891363087122
Scenario1,4,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00168936676166709
Scenario1,5,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00172179535269024
Scenario1,6,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00169002593525391
Scenario1,7,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.0017051721972674
Scenario1,8,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00171444051404634
Scenario1,9,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00168764313931646
Scenario1,10,Server,Server1,Processing,HoldingTime,TimeInStation,Minimum,0.00168722121146736
Scenario1,1,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,2,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,3,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,4,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,5,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,6,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,7,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,8,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,9,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,10,Server,Server1,Processing,Throughput,NumberBalked,Total,0
Scenario1,1,Server,Server1,Processing,Throughput,NumberEntered,Total,5635
Scenario1,2,Server,Server1,Processing,Throughput,NumberEntered,Total,5786
Scenario1,3,Server,Server1,Processing,Throughput,NumberEntered,Total,5653
Scenario1,4,Server,Server1,Processing,Throughput,NumberEntered,Total,5708
Scenario1,5,Server,Server1,Processing,Throughput,NumberEntered,Total,5802
Scenario1,6,Server,Server1,Processing,Throughput,NumberEntered,Total,5603
Scenario1,7,Server,Server1,Processing,Throughput,NumberEntered,Total,5631
Scenario1,8,Server,Server1,Processing,Throughput,NumberEntered,Total,5575
Scenario1,9,Server,Server1,Processing,Throughput,NumberEntered,Total,5617
Scenario1,10,Server,Server1,Processing,Throughput,NumberEntered,Total,5832
Scenario1,1,Server,Server1,Processing,Throughput,NumberExited,Total,5635
Scenario1,2,Server,Server1,Processing,Throughput,NumberExited,Total,5785
Scenario1,3,Server,Server1,Processing,Throughput,NumberExited,Total,5652
Scenario1,4,Server,Server1,Processing,Throughput,NumberExited,Total,5707
Scenario1,5,Server,Server1,Processing,Throughput,NumberExited,Total,5801
Scenario1,6,Server,Server1,Processing,Throughput,NumberExited,Total,5602
Scenario1,7,Server,Server1,Processing,Throughput,NumberExited,Total,5630
Scenario1,8,Server,Server1,Processing,Throughput,NumberExited,Total,5574
Scenario1,9,Server,Server1,Processing,Throughput,NumberExited,Total,5616
Scenario1,10,Server,Server1,Processing,Throughput,NumberExited,Total,5831
Scenario1,1,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,2,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,3,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,4,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,5,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,6,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,7,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,8,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,9,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,10,Server,Server1,Processing,Throughput,NumberReneged,Total,0
Scenario1,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0111443570648287
Scenario1,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0121507231244086
Scenario1,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0115241302721769
Scenario1,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0120734860623573
Scenario1,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0125504507798543
Scenario1,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.011466402013759
Scenario1,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0127437065149385
Scenario1,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0113193973928073
Scenario1,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0114890263336391
Scenario1,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Average,0.0126553111818412
Scenario1,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,HalfWidth,NaN
Scenario1,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0478795203280864
Scenario1,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0467401152552696
Scenario1,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0459558495198404
Scenario1,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0529555210432164
Scenario1,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0578451696855191
Scenario1,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0555725242402545
Scenario1,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0745043633777378
Scenario1,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.059708642281624
Scenario1,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.0493537165620133
Scenario1,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Maximum,0.05801897767798
Scenario1,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00405238124661444
Scenario1,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.0040104091267068
Scenario1,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00408718319382295
Scenario1,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.0040310913270929
Scenario1,5,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00406574329447906
Scenario1,6,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00405668961910684
Scenario1,7,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00406802056546152
Scenario1,8,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00405174057830671
Scenario1,9,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00402023335758983
Scenario1,10,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Minimum,0.00400864978289661
Scenario1,1,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5635
Scenario1,2,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5785
Scenario1,3,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5652
Scenario1,4,Sink,Sink1,[DestroyedEntities],FlowTime,TimeInSystem,Observations,5707
